name;ts;value
radler;1562767680.0;-1.0
radler;1562778480.0;-1.0
radler;1562789280.0;-1.0
radler;1562800080.0;-1.0
radler;1562810880.0;-1.0
radler;1562821680.0;-1.0
radler;1562832480.0;-1.0
radler;1562843280.0;-1.0
radler;1562854080.0;-1.0
radler;1562864880.0;-1.0
radler;1562875680.0;-1.0
radler;1562886480.0;-1.0
radler;1562897280.0;-1.0
radler;1562908080.0;4.0
radler;1562918880.0;4.0
radler;1562929680.0;4.0
radler;1562940480.0;4.0
radler;1562951280.0;4.0
radler;1562962080.0;4.0
radler;1562972880.0;4.0
radler;1562983680.0;4.0
radler;1562994480.0;4.0
radler;1563005280.0;4.0
radler;1563016080.0;4.0
radler;1563026880.0;4.0
radler;1563037680.0;4.0
radler;1563048480.0;4.0
radler;1563059280.0;4.0
radler;1563070080.0;4.0
radler;1563080880.0;4.0
radler;1563091680.0;4.0
radler;1563102480.0;4.0
radler;1563113280.0;4.0
radler;1563124080.0;4.0
radler;1563134880.0;4.0
radler;1563145680.0;4.0
radler;1563156480.0;4.0
radler;1563167280.0;4.0
radler;1563178080.0;4.0
radler;1563188880.0;4.0
radler;1563199680.0;4.0
radler;1563210480.0;4.0
radler;1563221280.0;4.0
radler;1563232080.0;4.0
radler;1563242880.0;4.0
radler;1563253680.0;4.0
radler;1563264480.0;4.0
radler;1563275280.0;4.0
radler;1563286080.0;4.0
radler;1563296880.0;4.0
radler;1563307680.0;4.0
radler;1563318480.0;4.0
radler;1563329280.0;4.0
radler;1563340080.0;4.0
radler;1563350880.0;4.0
radler;1563361680.0;4.0
radler;1563372480.0;4.0
radler;1563383280.0;4.0
radler;1563394080.0;4.0
radler;1563404880.0;4.0
radler;1563415680.0;4.0
radler;1563426480.0;4.0
radler;1563437280.0;4.0
radler;1563448080.0;4.0
radler;1563458880.0;4.0
radler;1563469680.0;4.0
radler;1563480480.0;4.0
radler;1563491280.0;4.0
radler;1563502080.0;4.0
radler;1563512880.0;4.0
radler;1563523680.0;4.0
radler;1563534480.0;4.0
radler;1563545280.0;4.0
radler;1563556080.0;4.0
radler;1563566880.0;4.0
radler;1563577680.0;4.0
radler;1563588480.0;4.0
radler;1563599280.0;4.0
radler;1563610080.0;4.0
radler;1563620880.0;4.0
radler;1563631680.0;4.0
radler;1563642480.0;4.0
radler;1563653280.0;4.0
radler;1563664080.0;4.0
radler;1563674880.0;4.0
radler;1563685680.0;4.0
radler;1563696480.0;4.0
radler;1563707280.0;4.0
radler;1563718080.0;4.0
radler;1563728880.0;4.0
radler;1563739680.0;4.0
radler;1563750480.0;4.0
radler;1563761280.0;4.0
radler;1563772080.0;4.0
radler;1563782880.0;4.0
radler;1563793680.0;4.0
radler;1563804480.0;4.0
radler;1563815280.0;4.0
radler;1563826080.0;4.0
radler;1563836880.0;4.0
radler;1563847680.0;4.0
radler;1563858480.0;4.0
radler;1563869280.0;4.0
radler;1563880080.0;4.0
radler;1563890880.0;4.0
radler;1563901680.0;4.0
radler;1563912480.0;4.0
radler;1563923280.0;4.0
radler;1563934080.0;4.0
radler;1563944880.0;4.0
radler;1563955680.0;4.0
radler;1563966480.0;4.0
radler;1563977280.0;4.0
radler;1563988080.0;-1.0
radler;1563998880.0;-1.0
radler;1564009680.0;4.0
radler;1564020480.0;4.0
radler;1564031280.0;4.0
radler;1564042080.0;4.0
radler;1564052880.0;4.0
radler;1564063680.0;4.0
radler;1564074480.0;4.0
radler;1564085280.0;4.0
radler;1564096080.0;4.0
radler;1564106880.0;4.0
radler;1564117680.0;4.0
radler;1564128480.0;4.0
radler;1564139280.0;4.0
radler;1564150080.0;4.0
radler;1564160880.0;4.0
radler;1564171680.0;4.0
radler;1564182480.0;4.0
radler;1564193280.0;4.0
radler;1564204080.0;4.0
radler;1564214880.0;4.0
radler;1564225680.0;4.0
radler;1564236480.0;4.0
radler;1564247280.0;4.0
radler;1564258080.0;4.0
radler;1564268880.0;4.0
radler;1564279680.0;4.0
radler;1564290480.0;4.0
radler;1564301280.0;4.0
radler;1564312080.0;4.0
radler;1564322880.0;4.0
radler;1564333680.0;4.0
radler;1564344480.0;4.0
radler;1564355280.0;4.0
radler;1564366080.0;4.0
radler;1564376880.0;4.0
radler;1564387680.0;4.0
radler;1564398480.0;4.0
radler;1564409280.0;4.0
radler;1564420080.0;4.0
radler;1564430880.0;4.0
radler;1564441680.0;4.0
radler;1564452480.0;4.0
radler;1564463280.0;4.0
radler;1564474080.0;4.0
radler;1564484880.0;4.0
radler;1564495680.0;4.0
radler;1564506480.0;4.0
radler;1564517280.0;4.0
radler;1564528080.0;4.0
radler;1564538880.0;4.0
radler;1564549680.0;4.0
radler;1564560480.0;4.0
radler;1564571280.0;4.0
radler;1564582080.0;4.0
radler;1564592880.0;4.0
radler;1564603680.0;4.0
radler;1564614480.0;4.0
radler;1564625280.0;4.0
radler;1564636080.0;4.0
radler;1564646880.0;4.0
radler;1564657680.0;4.0
radler;1564668480.0;4.0
radler;1564679280.0;4.0
radler;1564690080.0;4.0
radler;1564700880.0;4.0
radler;1564711680.0;4.0
radler;1564722480.0;4.0
radler;1564733280.0;4.0
radler;1564744080.0;4.0
radler;1564754880.0;4.0
radler;1564765680.0;4.0
radler;1564776480.0;4.0
radler;1564787280.0;4.0
radler;1564798080.0;4.0
radler;1564808880.0;4.0
radler;1564819680.0;4.0
radler;1564830480.0;4.0
radler;1564841280.0;4.0
radler;1564852080.0;4.0
radler;1564862880.0;4.0
radler;1564873680.0;4.0
radler;1564884480.0;4.0
radler;1564895280.0;4.0
radler;1564906080.0;4.0
radler;1564916880.0;4.0
radler;1564927680.0;4.0
radler;1564938480.0;4.0
radler;1564949280.0;4.0
radler;1564960080.0;4.0
radler;1564970880.0;4.0
radler;1564981680.0;4.0
radler;1564992480.0;4.0
radler;1565003280.0;4.0
radler;1565014080.0;4.0
radler;1565024880.0;4.0
radler;1565035680.0;4.0
radler;1565046480.0;4.0
radler;1565057280.0;4.0
radler;1565068080.0;4.0
radler;1565078880.0;4.0
radler;1565089680.0;4.0
radler;1565100480.0;4.0
radler;1565111280.0;4.0
radler;1565122080.0;4.0
radler;1565132880.0;4.0
radler;1565143680.0;4.0
radler;1565154480.0;4.0
radler;1565165280.0;4.0
radler;1565176080.0;4.0
radler;1565186880.0;4.0
radler;1565197680.0;4.0
radler;1565208480.0;4.0
radler;1565219280.0;4.0
radler;1565230080.0;4.0
radler;1565240880.0;4.0
radler;1565251680.0;4.0
radler;1565262480.0;4.0
radler;1565273280.0;4.0
radler;1565284080.0;4.0
radler;1565294880.0;4.0
radler;1565305680.0;4.0
radler;1565316480.0;4.0
radler;1565327280.0;4.0
radler;1565338080.0;4.0
radler;1565348880.0;4.0
radler;1565359680.0;4.0
radler;1565370480.0;4.0
radler;1565381280.0;4.0
radler;1565392080.0;4.0
radler;1565402880.0;4.0
radler;1565413680.0;4.0
radler;1565424480.0;4.0
radler;1565435280.0;4.0
radler;1565446080.0;4.0
radler;1565456880.0;4.0
radler;1565467680.0;4.0
radler;1565478480.0;4.0
radler;1565489280.0;4.0
radler;1565500080.0;4.0
radler;1565510880.0;4.0
radler;1565521680.0;4.0
radler;1565532480.0;4.0
radler;1565543280.0;4.0
radler;1565554080.0;4.0
radler;1565564880.0;4.0
radler;1565575680.0;4.0
radler;1565586480.0;4.0
radler;1565597280.0;4.0
radler;1565608080.0;4.0
radler;1565618880.0;4.0
radler;1565629680.0;4.0
radler;1565640480.0;4.0
radler;1565651280.0;4.0
radler;1565662080.0;4.0
radler;1565672880.0;4.0
radler;1565683680.0;4.0
radler;1565694480.0;4.0
radler;1565705280.0;4.0
radler;1565716080.0;4.0
radler;1565726880.0;4.0
radler;1565737680.0;4.0
radler;1565748480.0;4.0
radler;1565759280.0;4.0
radler;1565770080.0;4.0
radler;1565780880.0;4.0
radler;1565791680.0;4.0
radler;1565802480.0;4.0
radler;1565813280.0;4.0
radler;1565824080.0;4.0
radler;1565834880.0;4.0
radler;1565845680.0;4.0
radler;1565856480.0;4.0
radler;1565867280.0;4.0
radler;1565878080.0;4.0
radler;1565888880.0;4.0
radler;1565899680.0;4.0
radler;1565910480.0;4.0
radler;1565921280.0;4.0
radler;1565932080.0;4.0
radler;1565942880.0;4.0
radler;1565953680.0;4.0
radler;1565964480.0;4.0
radler;1565975280.0;4.0
radler;1565986080.0;4.0
radler;1565996880.0;4.0
radler;1566007680.0;4.0
radler;1566018480.0;4.0
radler;1566029280.0;4.0
radler;1566040080.0;4.0
radler;1566050880.0;4.0
radler;1566061680.0;4.0
radler;1566072480.0;4.0
radler;1566083280.0;4.0
radler;1566094080.0;4.0
radler;1566104880.0;4.0
radler;1566115680.0;4.0
radler;1566126480.0;4.0
radler;1566137280.0;4.0
radler;1566148080.0;4.0
radler;1566158880.0;4.0
radler;1566169680.0;4.0
radler;1566180480.0;4.0
radler;1566191280.0;4.0
radler;1566202080.0;4.0
radler;1566212880.0;4.0
radler;1566223680.0;4.0
radler;1566234480.0;4.0
radler;1566245280.0;4.0
radler;1566256080.0;4.0
radler;1566266880.0;4.0
radler;1566277680.0;4.0
radler;1566288480.0;4.0
radler;1566299280.0;4.0
radler;1566310080.0;4.0
radler;1566320880.0;4.0
radler;1566331680.0;4.0
radler;1566342480.0;4.0
radler;1566353280.0;4.0
radler;1566364080.0;4.0
radler;1566374880.0;4.0
radler;1566385680.0;4.0
radler;1566396480.0;4.0
radler;1566407280.0;4.0
radler;1566418080.0;4.0
radler;1566428880.0;4.0
radler;1566439680.0;4.0
radler;1566450480.0;4.0
radler;1566461280.0;4.0
radler;1566472080.0;4.0
radler;1566482880.0;4.0
radler;1566493680.0;4.0
radler;1566504480.0;4.0
radler;1566515280.0;4.0
radler;1566526080.0;4.0
radler;1566536880.0;4.0
radler;1566547680.0;4.0
radler;1566558480.0;4.0
radler;1566569280.0;4.0
radler;1566580080.0;4.0
radler;1566590880.0;4.0
radler;1566601680.0;4.0
radler;1566612480.0;4.0
radler;1566623280.0;4.0
radler;1566634080.0;4.0
radler;1566644880.0;4.0
radler;1566655680.0;4.0
radler;1566666480.0;4.0
radler;1566677280.0;4.0
radler;1566688080.0;4.0
radler;1566698880.0;4.0
radler;1566709680.0;4.0
radler;1566720480.0;4.0
radler;1566731280.0;4.0
radler;1566742080.0;4.0
radler;1566752880.0;4.0
radler;1566763680.0;4.0
radler;1566774480.0;4.0
radler;1566785280.0;4.0
radler;1566796080.0;4.0
radler;1566806880.0;4.0
radler;1566817680.0;4.0
radler;1566828480.0;4.0
radler;1566839280.0;0.0
radler;1566850080.0;0.0
radler;1566860880.0;0.0
radler;1566871680.0;0.0
radler;1566882480.0;0.0
radler;1566893280.0;0.0
radler;1566904080.0;0.0
radler;1566914880.0;0.0
radler;1566925680.0;0.0
radler;1566936480.0;0.0
radler;1566947280.0;0.0
radler;1566958080.0;0.0
radler;1566968880.0;0.0
radler;1566979680.0;0.0
radler;1566990480.0;0.0
radler;1567001280.0;0.0
radler;1567012080.0;0.0
radler;1567022880.0;-1.0
radler;1567033680.0;-1.0
radler;1567044480.0;-1.0
radler;1567055280.0;-1.0
radler;1567066080.0;-1.0
radler;1567076880.0;-1.0
radler;1567087680.0;-1.0
radler;1567098480.0;-1.0
radler;1567109280.0;-1.0
radler;1567120080.0;-1.0
radler;1567130880.0;-1.0
radler;1567141680.0;-1.0
radler;1567152480.0;-1.0
radler;1567163280.0;-1.0
radler;1567174080.0;-1.0
radler;1567184880.0;-1.0
radler;1567195680.0;-1.0
radler;1567206480.0;-1.0
radler;1567217280.0;-1.0
radler;1567228080.0;-1.0
radler;1567238880.0;-1.0
radler;1567249680.0;-1.0
radler;1567260480.0;-1.0
radler;1567271280.0;-1.0
radler;1567282080.0;-1.0
radler;1567292880.0;-1.0
radler;1567303680.0;-1.0
radler;1567314480.0;-1.0
radler;1567325280.0;-1.0
radler;1567336080.0;0.0
radler;1567346880.0;0.0
radler;1567357680.0;0.0
radler;1567368480.0;0.0
radler;1567379280.0;0.0
radler;1567390080.0;0.0
radler;1567400880.0;0.0
radler;1567411680.0;0.0
radler;1567422480.0;0.0
radler;1567433280.0;0.0
radler;1567444080.0;0.0
radler;1567454880.0;0.0
radler;1567465680.0;0.0
radler;1567476480.0;0.0
radler;1567487280.0;0.0
radler;1567498080.0;0.0
radler;1567508880.0;0.0
radler;1567519680.0;0.0
radler;1567530480.0;0.0
radler;1567541280.0;0.0
radler;1567552080.0;0.0
radler;1567562880.0;0.0
radler;1567573680.0;0.0
radler;1567584480.0;0.0
radler;1567595280.0;0.0
radler;1567606080.0;0.0
radler;1567616880.0;0.0
radler;1567627680.0;0.0
radler;1567638480.0;0.0
radler;1567649280.0;0.0
radler;1567660080.0;0.0
radler;1567670880.0;0.0
radler;1567681680.0;0.0
radler;1567692480.0;0.0
radler;1567703280.0;0.0
radler;1567714080.0;0.0
radler;1567724880.0;0.0
radler;1567735680.0;0.0
radler;1567746480.0;0.0
radler;1567757280.0;0.0
radler;1567768080.0;0.0
radler;1567778880.0;0.0
radler;1567789680.0;0.0
radler;1567800480.0;0.0
radler;1567811280.0;0.0
radler;1567822080.0;0.0
radler;1567832880.0;0.0
radler;1567843680.0;0.0
radler;1567854480.0;0.0
radler;1567865280.0;0.0
koestritzer;1562098080.0;3.0
koestritzer;1562108880.0;3.0
koestritzer;1562119680.0;3.0
koestritzer;1562130480.0;3.0
koestritzer;1562141280.0;3.0
koestritzer;1562152080.0;3.0
koestritzer;1562162880.0;3.0
koestritzer;1562173680.0;3.0
koestritzer;1562184480.0;3.0
koestritzer;1562195280.0;3.0
koestritzer;1562206080.0;3.0
koestritzer;1562216880.0;3.0
koestritzer;1562227680.0;3.0
koestritzer;1562238480.0;3.0
koestritzer;1562249280.0;3.0
koestritzer;1562260080.0;3.0
koestritzer;1562270880.0;3.0
koestritzer;1562281680.0;3.0
koestritzer;1562292480.0;3.0
koestritzer;1562303280.0;3.0
koestritzer;1562314080.0;3.0
koestritzer;1562324880.0;3.0
koestritzer;1562335680.0;3.0
koestritzer;1562346480.0;3.0
koestritzer;1562357280.0;3.0
koestritzer;1562368080.0;3.0
koestritzer;1562378880.0;3.0
koestritzer;1562389680.0;3.0
koestritzer;1562400480.0;3.0
koestritzer;1562411280.0;3.0
koestritzer;1562422080.0;3.0
koestritzer;1562432880.0;3.0
koestritzer;1562443680.0;3.0
koestritzer;1562454480.0;3.0
koestritzer;1562465280.0;3.0
koestritzer;1562476080.0;3.0
koestritzer;1562486880.0;3.0
koestritzer;1562497680.0;3.0
koestritzer;1562508480.0;3.0
koestritzer;1562519280.0;3.0
koestritzer;1562530080.0;3.0
koestritzer;1562540880.0;3.0
koestritzer;1562551680.0;3.0
koestritzer;1562562480.0;3.0
koestritzer;1562573280.0;3.0
koestritzer;1562584080.0;3.0
koestritzer;1562594880.0;3.0
koestritzer;1562605680.0;3.0
koestritzer;1562616480.0;3.0
koestritzer;1562627280.0;3.0
koestritzer;1562638080.0;3.0
koestritzer;1562648880.0;3.0
koestritzer;1562659680.0;3.0
koestritzer;1562670480.0;3.0
koestritzer;1562681280.0;3.0
koestritzer;1562692080.0;3.0
koestritzer;1562702880.0;3.0
koestritzer;1562713680.0;3.0
koestritzer;1562724480.0;3.0
koestritzer;1562735280.0;-1.0
koestritzer;1562746080.0;-1.0
koestritzer;1562756880.0;3.0
koestritzer;1562767680.0;3.0
koestritzer;1562778480.0;3.0
koestritzer;1562789280.0;3.0
koestritzer;1562800080.0;3.0
koestritzer;1562810880.0;3.0
koestritzer;1562821680.0;3.0
koestritzer;1562832480.0;3.0
koestritzer;1562843280.0;3.0
koestritzer;1562854080.0;3.0
koestritzer;1562864880.0;3.0
koestritzer;1562875680.0;3.0
koestritzer;1562886480.0;3.0
koestritzer;1562897280.0;3.0
koestritzer;1562908080.0;4.0
koestritzer;1562918880.0;4.0
koestritzer;1562929680.0;4.0
koestritzer;1562940480.0;4.0
koestritzer;1562951280.0;4.0
koestritzer;1562962080.0;4.0
koestritzer;1562972880.0;4.0
koestritzer;1562983680.0;4.0
koestritzer;1562994480.0;4.0
koestritzer;1563005280.0;4.0
koestritzer;1563016080.0;4.0
koestritzer;1563026880.0;4.0
koestritzer;1563037680.0;4.0
koestritzer;1563048480.0;4.0
koestritzer;1563059280.0;4.0
koestritzer;1563070080.0;4.0
koestritzer;1563080880.0;4.0
koestritzer;1563091680.0;4.0
koestritzer;1563102480.0;4.0
koestritzer;1563113280.0;4.0
koestritzer;1563124080.0;4.0
koestritzer;1563134880.0;4.0
koestritzer;1563145680.0;4.0
koestritzer;1563156480.0;4.0
koestritzer;1563167280.0;4.0
koestritzer;1563178080.0;4.0
koestritzer;1563188880.0;4.0
koestritzer;1563199680.0;4.0
koestritzer;1563210480.0;4.0
koestritzer;1563221280.0;4.0
koestritzer;1563232080.0;4.0
koestritzer;1563242880.0;4.0
koestritzer;1563253680.0;4.0
koestritzer;1563264480.0;4.0
koestritzer;1563275280.0;4.0
koestritzer;1563286080.0;4.0
koestritzer;1563296880.0;4.0
koestritzer;1563307680.0;1.0
koestritzer;1563318480.0;1.0
koestritzer;1563329280.0;1.0
koestritzer;1563340080.0;1.0
koestritzer;1563350880.0;1.0
koestritzer;1563361680.0;1.0
koestritzer;1563372480.0;1.0
koestritzer;1563383280.0;1.0
koestritzer;1563394080.0;1.0
koestritzer;1563404880.0;1.0
koestritzer;1563415680.0;1.0
koestritzer;1563426480.0;1.0
koestritzer;1563437280.0;1.0
koestritzer;1563448080.0;1.0
koestritzer;1563458880.0;1.0
koestritzer;1563469680.0;1.0
koestritzer;1563480480.0;1.0
koestritzer;1563491280.0;1.0
koestritzer;1563502080.0;1.0
koestritzer;1563512880.0;1.0
koestritzer;1563523680.0;1.0
koestritzer;1563534480.0;1.0
koestritzer;1563545280.0;1.0
koestritzer;1563556080.0;1.0
koestritzer;1563566880.0;1.0
koestritzer;1563577680.0;1.0
koestritzer;1563588480.0;1.0
koestritzer;1563599280.0;1.0
koestritzer;1563610080.0;1.0
koestritzer;1563620880.0;1.0
koestritzer;1563631680.0;1.0
koestritzer;1563642480.0;1.0
koestritzer;1563653280.0;1.0
koestritzer;1563664080.0;1.0
koestritzer;1563674880.0;1.0
koestritzer;1563685680.0;1.0
koestritzer;1563696480.0;1.0
koestritzer;1563707280.0;1.0
koestritzer;1563718080.0;1.0
koestritzer;1563728880.0;1.0
koestritzer;1563739680.0;1.0
koestritzer;1563750480.0;1.0
koestritzer;1563761280.0;1.0
koestritzer;1563772080.0;1.0
koestritzer;1563782880.0;1.0
koestritzer;1563793680.0;1.0
koestritzer;1563804480.0;1.0
koestritzer;1563815280.0;1.0
koestritzer;1563826080.0;1.0
koestritzer;1563836880.0;1.0
koestritzer;1563847680.0;1.0
koestritzer;1563858480.0;1.0
koestritzer;1563869280.0;1.0
koestritzer;1563880080.0;1.0
koestritzer;1563890880.0;1.0
koestritzer;1563901680.0;1.0
koestritzer;1563912480.0;1.0
koestritzer;1563923280.0;1.0
koestritzer;1563934080.0;1.0
koestritzer;1563944880.0;1.0
koestritzer;1563955680.0;1.0
koestritzer;1563966480.0;3.0
koestritzer;1563977280.0;3.0
koestritzer;1563988080.0;3.0
koestritzer;1563998880.0;3.0
koestritzer;1564009680.0;3.0
koestritzer;1564020480.0;3.0
koestritzer;1564031280.0;3.0
koestritzer;1564042080.0;3.0
koestritzer;1564052880.0;3.0
koestritzer;1564063680.0;3.0
koestritzer;1564074480.0;3.0
koestritzer;1564085280.0;3.0
koestritzer;1564096080.0;3.0
koestritzer;1564106880.0;3.0
koestritzer;1564117680.0;3.0
koestritzer;1564128480.0;3.0
koestritzer;1564139280.0;3.0
koestritzer;1564150080.0;3.0
koestritzer;1564160880.0;3.0
koestritzer;1564171680.0;3.0
koestritzer;1564182480.0;3.0
koestritzer;1564193280.0;3.0
koestritzer;1564204080.0;3.0
koestritzer;1564214880.0;3.0
koestritzer;1564225680.0;3.0
koestritzer;1564236480.0;3.0
koestritzer;1564247280.0;3.0
koestritzer;1564258080.0;3.0
koestritzer;1564268880.0;3.0
koestritzer;1564279680.0;3.0
koestritzer;1564290480.0;3.0
koestritzer;1564301280.0;3.0
koestritzer;1564312080.0;3.0
koestritzer;1564322880.0;3.0
koestritzer;1564333680.0;3.0
koestritzer;1564344480.0;3.0
koestritzer;1564355280.0;3.0
koestritzer;1564366080.0;3.0
koestritzer;1564376880.0;3.0
koestritzer;1564387680.0;3.0
koestritzer;1564398480.0;3.0
koestritzer;1564409280.0;3.0
koestritzer;1564420080.0;3.0
koestritzer;1564430880.0;3.0
koestritzer;1564441680.0;3.0
koestritzer;1564452480.0;3.0
koestritzer;1564463280.0;3.0
koestritzer;1564474080.0;3.0
koestritzer;1564484880.0;3.0
koestritzer;1564495680.0;3.0
koestritzer;1564506480.0;3.0
koestritzer;1564517280.0;3.0
koestritzer;1564528080.0;3.0
koestritzer;1564538880.0;3.0
koestritzer;1564549680.0;3.0
koestritzer;1564560480.0;3.0
koestritzer;1564571280.0;3.0
koestritzer;1564582080.0;3.0
koestritzer;1564592880.0;3.0
koestritzer;1564603680.0;3.0
koestritzer;1564614480.0;3.0
koestritzer;1564625280.0;3.0
koestritzer;1564636080.0;3.0
koestritzer;1564646880.0;3.0
koestritzer;1564657680.0;3.0
koestritzer;1564668480.0;3.0
koestritzer;1564679280.0;3.0
koestritzer;1564690080.0;3.0
koestritzer;1564700880.0;3.0
koestritzer;1564711680.0;3.0
koestritzer;1564722480.0;3.0
koestritzer;1564733280.0;3.0
koestritzer;1564744080.0;3.0
koestritzer;1564754880.0;3.0
koestritzer;1564765680.0;3.0
koestritzer;1564776480.0;3.0
koestritzer;1564787280.0;3.0
koestritzer;1564798080.0;3.0
koestritzer;1564808880.0;3.0
koestritzer;1564819680.0;3.0
koestritzer;1564830480.0;3.0
koestritzer;1564841280.0;3.0
koestritzer;1564852080.0;3.0
koestritzer;1564862880.0;3.0
koestritzer;1564873680.0;3.0
koestritzer;1564884480.0;3.0
koestritzer;1564895280.0;3.0
koestritzer;1564906080.0;3.0
koestritzer;1564916880.0;3.0
koestritzer;1564927680.0;3.0
koestritzer;1564938480.0;3.0
koestritzer;1564949280.0;3.0
koestritzer;1564960080.0;3.0
koestritzer;1564970880.0;3.0
koestritzer;1564981680.0;3.0
koestritzer;1564992480.0;3.0
koestritzer;1565003280.0;3.0
koestritzer;1565014080.0;3.0
koestritzer;1565024880.0;3.0
koestritzer;1565035680.0;3.0
koestritzer;1565046480.0;3.0
koestritzer;1565057280.0;3.0
koestritzer;1565068080.0;3.0
koestritzer;1565078880.0;3.0
koestritzer;1565089680.0;3.0
koestritzer;1565100480.0;3.0
koestritzer;1565111280.0;3.0
koestritzer;1565122080.0;3.0
koestritzer;1565132880.0;3.0
koestritzer;1565143680.0;3.0
koestritzer;1565154480.0;3.0
koestritzer;1565165280.0;3.0
koestritzer;1565176080.0;3.0
koestritzer;1565186880.0;3.0
koestritzer;1565197680.0;3.0
koestritzer;1565208480.0;3.0
koestritzer;1565219280.0;3.0
koestritzer;1565230080.0;3.0
koestritzer;1565240880.0;3.0
koestritzer;1565251680.0;3.0
koestritzer;1565262480.0;3.0
koestritzer;1565273280.0;3.0
koestritzer;1565284080.0;3.0
koestritzer;1565294880.0;3.0
koestritzer;1565305680.0;3.0
koestritzer;1565316480.0;3.0
koestritzer;1565327280.0;3.0
koestritzer;1565338080.0;3.0
koestritzer;1565348880.0;3.0
koestritzer;1565359680.0;3.0
koestritzer;1565370480.0;3.0
koestritzer;1565381280.0;3.0
koestritzer;1565392080.0;3.0
koestritzer;1565402880.0;3.0
koestritzer;1565413680.0;3.0
koestritzer;1565424480.0;3.0
koestritzer;1565435280.0;3.0
koestritzer;1565446080.0;3.0
koestritzer;1565456880.0;3.0
koestritzer;1565467680.0;3.0
koestritzer;1565478480.0;3.0
koestritzer;1565489280.0;3.0
koestritzer;1565500080.0;3.0
koestritzer;1565510880.0;3.0
koestritzer;1565521680.0;3.0
koestritzer;1565532480.0;3.0
koestritzer;1565543280.0;3.0
koestritzer;1565554080.0;3.0
koestritzer;1565564880.0;3.0
koestritzer;1565575680.0;3.0
koestritzer;1565586480.0;3.0
koestritzer;1565597280.0;3.0
koestritzer;1565608080.0;3.0
koestritzer;1565618880.0;3.0
koestritzer;1565629680.0;3.0
koestritzer;1565640480.0;3.0
koestritzer;1565651280.0;3.0
koestritzer;1565662080.0;3.0
koestritzer;1565672880.0;3.0
koestritzer;1565683680.0;3.0
koestritzer;1565694480.0;3.0
koestritzer;1565705280.0;3.0
koestritzer;1565716080.0;3.0
koestritzer;1565726880.0;3.0
koestritzer;1565737680.0;3.0
koestritzer;1565748480.0;3.0
koestritzer;1565759280.0;3.0
koestritzer;1565770080.0;3.0
koestritzer;1565780880.0;3.0
koestritzer;1565791680.0;3.0
koestritzer;1565802480.0;3.0
koestritzer;1565813280.0;3.0
koestritzer;1565824080.0;3.0
koestritzer;1565834880.0;3.0
koestritzer;1565845680.0;3.0
koestritzer;1565856480.0;3.0
koestritzer;1565867280.0;3.0
koestritzer;1565878080.0;3.0
koestritzer;1565888880.0;3.0
koestritzer;1565899680.0;3.0
koestritzer;1565910480.0;3.0
koestritzer;1565921280.0;3.0
koestritzer;1565932080.0;3.0
koestritzer;1565942880.0;3.0
koestritzer;1565953680.0;3.0
koestritzer;1565964480.0;3.0
koestritzer;1565975280.0;3.0
koestritzer;1565986080.0;3.0
koestritzer;1565996880.0;3.0
koestritzer;1566007680.0;3.0
koestritzer;1566018480.0;3.0
koestritzer;1566029280.0;3.0
koestritzer;1566040080.0;3.0
koestritzer;1566050880.0;3.0
koestritzer;1566061680.0;3.0
koestritzer;1566072480.0;3.0
koestritzer;1566083280.0;3.0
koestritzer;1566094080.0;3.0
koestritzer;1566104880.0;3.0
koestritzer;1566115680.0;3.0
koestritzer;1566126480.0;3.0
koestritzer;1566137280.0;3.0
koestritzer;1566148080.0;3.0
koestritzer;1566158880.0;3.0
koestritzer;1566169680.0;3.0
koestritzer;1566180480.0;3.0
koestritzer;1566191280.0;3.0
koestritzer;1566202080.0;3.0
koestritzer;1566212880.0;3.0
koestritzer;1566223680.0;3.0
koestritzer;1566234480.0;3.0
koestritzer;1566245280.0;3.0
koestritzer;1566256080.0;3.0
koestritzer;1566266880.0;3.0
koestritzer;1566277680.0;3.0
koestritzer;1566288480.0;3.0
koestritzer;1566299280.0;3.0
koestritzer;1566310080.0;3.0
koestritzer;1566320880.0;3.0
koestritzer;1566331680.0;3.0
koestritzer;1566342480.0;3.0
koestritzer;1566353280.0;3.0
koestritzer;1566364080.0;3.0
koestritzer;1566374880.0;3.0
koestritzer;1566385680.0;3.0
koestritzer;1566396480.0;3.0
koestritzer;1566407280.0;3.0
koestritzer;1566418080.0;3.0
koestritzer;1566428880.0;3.0
koestritzer;1566439680.0;3.0
koestritzer;1566450480.0;3.0
koestritzer;1566461280.0;3.0
koestritzer;1566472080.0;3.0
koestritzer;1566482880.0;3.0
koestritzer;1566493680.0;3.0
koestritzer;1566504480.0;3.0
koestritzer;1566515280.0;3.0
koestritzer;1566526080.0;3.0
koestritzer;1566536880.0;3.0
koestritzer;1566547680.0;3.0
koestritzer;1566558480.0;3.0
koestritzer;1566569280.0;3.0
koestritzer;1566580080.0;3.0
koestritzer;1566590880.0;3.0
koestritzer;1566601680.0;3.0
koestritzer;1566612480.0;3.0
koestritzer;1566623280.0;3.0
koestritzer;1566634080.0;3.0
koestritzer;1566644880.0;3.0
koestritzer;1566655680.0;3.0
koestritzer;1566666480.0;3.0
koestritzer;1566677280.0;3.0
koestritzer;1566688080.0;3.0
koestritzer;1566698880.0;3.0
koestritzer;1566709680.0;3.0
koestritzer;1566720480.0;3.0
koestritzer;1566731280.0;3.0
